file,course,source,start,end,text
207.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:52,28:26,if xy belongs to our we write x operate a bit of notation now let us define a bit of notation now let us define a bit of notation now let us define functions a function f is a relation such that for every x belonging to the such that for every x belonging to the domain
207.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:26,28:46,the rex is a unique way in the range of the rex is a unique way in the range of our so that xy belongs to f we will see our so that xy belongs to f we will see our so that xy belongs to f we will see more about functions in the next class
207.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:46,28:52,more about functions in the next class more about functions in the next class that is it from this lecture hope to see that is it from this lecture hope to see that is it from this lecture hope to see you in the next thank you
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,0:09,0:37,music music you music music you welcome to the npl mooc on discrete welcome to the npl mooc on discrete mathematics this is the second lecture mathematics this is the second lecture mathematics this is the second lecture on set theory at the end of the previous on set theory at the end of the previous
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,0:37,0:45,on set theory at the end of the previous lecture we were discussing functions and lecture we were discussing functions and lecture we were discussing functions and relations a function we saw is a relations a function we saw is a relations a function we saw is a relation such that for every x belonging
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,0:45,0:52,relation such that for every x belonging relation such that for every x belonging to the domain of the function to the domain of the function to the domain of the function there is a unique y in the range of the there is a unique y in the range of the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,0:52,0:59,there is a unique y in the range of the relation so that xy belongs to f this relation so that xy belongs to f this relation so that xy belongs to f this would be the range of f for every x would be the range of f for every x
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,0:59,1:04,would be the range of f for every x belonging to the domain of f there is a belonging to the domain of f there is a belonging to the domain of f there is a unique y in the range of f so that xy unique y in the range of f so that xy
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,1:04,1:11,unique y in the range of f so that xy belongs to f so that is what a function belongs to f so that is what a function belongs to f so that is what a function does since an x has a unique mapping in does since an x has a unique mapping in
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,1:11,1:30,does since an x has a unique mapping in the range the image of x can be denoted the range the image of x can be denoted the range the image of x can be denoted as f of x this is the image of x under f it means x f of x is the only ordered
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,1:30,1:49,it means x f of x is the only ordered pair with x as the first component and pair with x as the first component and pair with x as the first component and belonging to f we say that a function maps a into b where a function is from a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,1:49,2:01,maps a into b where a function is from a to b we said that function f maps a into to b we said that function f maps a into to b we said that function f maps a into b if the range of f happens to be a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,2:01,2:13,b if the range of f happens to be a b if the range of f happens to be a subset of b we say that a function f subset of b we say that a function f subset of b we say that a function f maps a want to be
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,2:13,2:34,if the range of f is equal to b so if f if the range of f is equal to b so if f is a mapping onto b or f is a mapping is a mapping onto b or f is a mapping is a mapping onto b or f is a mapping onto b then f is a mapping into b as
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,2:34,2:58,onto b then f is a mapping into b as onto b then f is a mapping into b as well we said that a set are as single well we said that a set are as single well we said that a set are as single routed if anything only if or each why
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,2:58,3:15,if anything only if or each why belonging to the range of our there is a belonging to the range of our there is a belonging to the range of our there is a unique x so that x are y even a non unique x so that x are y even a non
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,3:15,3:50,unique x so that x are y even a non relation can be single rooted for example consider this set to the for example consider this set to the single rupee for every ordered pair belonging to the for every ordered pair belonging to the set that we considered to zero into one
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,3:50,3:59,set that we considered to zero into one set that we considered to zero into one and consider the second components zero and consider the second components zero and consider the second components zero and one are the second components each and one are the second components each and one are the second components each of them has a unique preimage the only
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,3:59,4:04,of them has a unique preimage the only of them has a unique preimage the only preimage of zero is two and the only preimage of zero is two and the only preimage of zero is two and the only preimage of one is two therefore this is preimage of one is two therefore this is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,4:04,4:24,preimage of one is two therefore this is a single rooted set so single rootedness a single rooted set so single rootedness a single rooted set so single rootedness can be a property of a set a function is can be a property of a set a function is can be a property of a set a function is called onetoone if and only if it is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,4:24,4:41,called onetoone if and only if it is called onetoone if and only if it is single root so if the function is from set a to be so if the function is from set a to be for each x belonging to the domain of for each x belonging to the domain of
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,4:41,4:48,for each x belonging to the domain of the function the function the function there is a unique image y thats because there is a unique image y thats because there is a unique image y thats because its a function now since it is single its a function now since it is single
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,4:48,4:56,its a function now since it is single rooted then y has a unique pre image x rooted then y has a unique pre image x rooted then y has a unique pre image x so each x in the domain has a unique so each x in the domain has a unique
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,4:56,5:02,so each x in the domain has a unique image y in b and each y belonging to b image y in b and each y belonging to b image y in b and each y belonging to b the range of the function has a unique the range of the function has a unique
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,5:02,5:12,the range of the function has a unique pre image x in a that is when the pre image x in a that is when the pre image x in a that is when the function is called onetoone so a function is called onetoone so a function is called onetoone so a onetoone function is a single rooted
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,5:12,5:52,onetoone function is a single rooted onetoone function is a single rooted set a bijection is a function that is and injection its a function that is and injection its a function that is one to one one to one one to one that is one to one and into but need not
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,5:52,6:17,that is one to one and into but need not that is one to one and into but need not be on too so by diction is also an injection a so by diction is also an injection a surjection is a function that is on so surjection is a function that is on so
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,6:17,6:41,surjection is a function that is on so combining all these definitions we say a combining all these definitions we say a combining all these definitions we say a function is a bijection if and only if function is a bijection if and only if function is a bijection if and only if it is an injection and the subjection
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,6:41,7:05,you must be familiar with these terms by you must be familiar with these terms by diction injection and surjection considered two sets f and g we define considered two sets f and g we define the inverse of set f denoted f inverse f the inverse of set f denoted f inverse f
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,7:05,7:13,the inverse of set f denoted f inverse f to the power of minus this is defined to the power of minus this is defined to the power of minus this is defined as the set of all ordered pairs uv such as the set of all ordered pairs uv such
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,7:13,7:25,as the set of all ordered pairs uv such that the ordered pair vu belongs to let that the ordered pair vu belongs to let that the ordered pair vu belongs to let us you consider all ordered pairs us you consider all ordered pairs us you consider all ordered pairs belonging to the set f and then invert
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,7:25,7:29,belonging to the set f and then invert belonging to the set f and then invert the ordered pairs the ordered pairs the ordered pairs make the first component the second in make the first component the second in make the first component the second in the second component the first the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,7:29,7:39,the second component the first the the second component the first the ordered pairs that you obtain will form ordered pairs that you obtain will form ordered pairs that you obtain will form f inverse f inverse f inverse for example if f happens to be for example if f happens to be
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,7:39,8:00,for example if f happens to be and c then f in verses and so f need not even be a relation for it so f need not even be a relation for it to have an inverse even facets we can to have an inverse even facets we can
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,8:00,8:05,to have an inverse even facets we can define an inverse so to find the inverse define an inverse so to find the inverse define an inverse so to find the inverse of a set you take out all the ordered of a set you take out all the ordered
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,8:05,8:21,of a set you take out all the ordered pairs belonging to the set and then pairs belonging to the set and then pairs belonging to the set and then invert every single ordered pair the invert every single ordered pair the invert every single ordered pair the restriction of f to a denoted in this
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,8:21,8:29,restriction of f to a denoted in this restriction of f to a denoted in this manner this is called a restriction of f manner this is called a restriction of f manner this is called a restriction of f to a is defined as the set of all to a is defined as the set of all
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,8:29,8:55,to a is defined as the set of all ordered pairs ue so that you f v and u ordered pairs ue so that you f v and u ordered pairs ue so that you f v and u belongs to b the image of a under f which is denoted
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,8:55,9:09,the image of a under f which is denoted like this the image of a under f this is like this the image of a under f this is like this the image of a under f this is defined as the range of the restriction defined as the range of the restriction
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,9:09,9:21,defined as the range of the restriction of f this is the set of all v such of f this is the set of all v such of f this is the set of all v such that the rexes u belonging to a so that that the rexes u belonging to a so that
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,9:21,9:34,that the rexes u belonging to a so that uf we the range of the restriction is uf we the range of the restriction is uf we the range of the restriction is what the image of a under f then we have what the image of a under f then we have
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,9:34,9:42,what the image of a under f then we have a number of theorems i will not prove a number of theorems i will not prove a number of theorems i will not prove these theorems here these are trivial these theorems here these are trivial these theorems here these are trivial enough for you to prove them as
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,9:42,9:58,enough for you to prove them as enough for you to prove them as exercises for a set f domain of f exercises for a set f domain of f exercises for a set f domain of f inverse is the same as the range of f inverse is the same as the range of f
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,9:58,10:26,inverse is the same as the range of f and the range of f inverse is the same and the range of f inverse is the same and the range of f inverse is the same as the domain of f another theorem says for a relation f f another theorem says for a relation f f inverse of inverse the inverse of f
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,10:26,10:56,inverse of inverse the inverse of f inverse of inverse the inverse of f inverse was the same as f which is inverse was the same as f which is inverse was the same as f which is trivial enough for effect f f inverses a function if for effect f f inverses a function if and only if f is single rotate that is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,10:56,11:01,and only if f is single rotate that is and only if f is single rotate that is every element in the range of f has a every element in the range of f has a every element in the range of f has a unique pre image that is when f inverse
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,11:01,11:56,unique pre image that is when f inverse unique pre image that is when f inverse as a function a relation f is a function for x belonging to the domain of f f for x belonging to the domain of f f inverse of f of x is the same as x y
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,11:56,12:10,inverse of f of x is the same as x y inverse of f of x is the same as x y belonging to the range of f f of f belonging to the range of f f of f belonging to the range of f f of f inverse of y its the same as y this is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,12:10,12:21,inverse of y its the same as y this is inverse of y its the same as y this is true for a onetoone function for two true for a onetoone function for two true for a onetoone function for two sets f and g we define f composition g
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,12:21,12:31,sets f and g we define f composition g sets f and g we define f composition g does it is a set of all ordered pairs uv does it is a set of all ordered pairs uv does it is a set of all ordered pairs uv such that there x is a team so that you
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,12:31,13:08,such that there x is a team so that you such that there x is a team so that you gt and the fv and then the theorem about function and then the theorem about function composition if f and g are functions if g is a function and g is supplied on
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,13:08,13:15,if g is a function and g is supplied on you then it will produce a unique d and you then it will produce a unique d and you then it will produce a unique d and if f is a function when f is applied on if f is a function when f is applied on
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,13:15,13:24,if f is a function when f is applied on t it will produce a unique weak t it will produce a unique weak t it will produce a unique weak therefore f composition g will also therefore f composition g will also therefore f composition g will also produce a unique v for every u belonging
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,13:24,13:44,produce a unique v for every u belonging produce a unique v for every u belonging to the domain of it to the domain of it to the domain of it the satya the domain of f composition g is all x the domain of f composition g is all x belonging to the domain of g such that g
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,13:44,14:17,belonging to the domain of g such that g belonging to the domain of g such that g of x belongs to the domain of f the inverse of f composition g happens the inverse of f composition g happens to be the composition of g inverse and f to be the composition of g inverse and f
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,14:17,14:27,to be the composition of g inverse and f inverse so these are theorems that are inverse so these are theorems that are inverse so these are theorems that are easy enough to prove as exercises do easy enough to prove as exercises do easy enough to prove as exercises do attempt to prove them so we have seen
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,14:27,14:34,attempt to prove them so we have seen attempt to prove them so we have seen some basic definitions of set theory some basic definitions of set theory some basic definitions of set theory let us show that piano system can be let us show that piano system can be
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,14:34,14:52,let us show that piano system can be embedded within set theory russell invited prove that the whole of russell invited prove that the whole of classical mathematics can be embedded classical mathematics can be embedded classical mathematics can be embedded within said theory within said theory within said theory ill give you a peek as to how to do
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,14:52,14:56,ill give you a peek as to how to do ill give you a peek as to how to do this so we will begin with piano system this so we will begin with piano system this so we will begin with piano system piano system deals with arithmetic we
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,14:56,15:02,piano system deals with arithmetic we piano system deals with arithmetic we have already seen pianos axioms and the have already seen pianos axioms and the have already seen pianos axioms and the module on logic so let us see how to module on logic so let us see how to
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:02,15:33,module on logic so let us see how to embed piano system in set theory first embed piano system in set theory first embed piano system in set theory first of all for a set a the successor of a denoted a superscript plus is defined as denoted a superscript plus is defined as a union the singleton set containing a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:33,15:38,a union the singleton set containing a a union the singleton set containing a that is when you take a set and add it that is when you take a set and add it that is when you take a set and add it to itself we get the successor of the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:38,15:48,to itself we get the successor of the to itself we get the successor of the set so this is how the successor of a set so this is how the successor of a set so this is how the successor of a set is defined and then we say a set a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,15:48,16:13,set is defined and then we say a set a set is defined and then we say a set a is inductive the empty set belongs to a and for every the empty set belongs to a and for every a it belongs to a implies that the a it belongs to a implies that the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:13,16:28,a it belongs to a implies that the successor of small a also belongs to a for every small a small a belongs to for every small a small a belongs to capital a implies that a plus also capital a implies that a plus also capital a implies that a plus also belongs to capital a that is the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:28,16:37,belongs to capital a that is the belongs to capital a that is the successor of small a also belongs to successor of small a also belongs to successor of small a also belongs to capital a in other words a is closed capital a in other words a is closed
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:37,16:53,capital a in other words a is closed under the successor operate so for asset a to be inductive it should so for asset a to be inductive it should contain the empty set and for any set contain the empty set and for any set contain the empty set and for any set belonging to a it should also contain
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:53,16:58,belonging to a it should also contain belonging to a it should also contain the successor of that set that is the the successor of that set that is the the successor of that set that is the set should be closed under the success set should be closed under the success
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,16:58,17:07,set should be closed under the success of operator that is when we say that the of operator that is when we say that the of operator that is when we say that the set is inductive now let us define omega set is inductive now let us define omega
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:07,17:26,set is inductive now let us define omega as the intersection of all assets that as the intersection of all assets that as the intersection of all assets that is inductive we define omega as this is inductive we define omega as this is inductive we define omega as this intersection of all inductive sets that
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:26,17:46,intersection of all inductive sets that intersection of all inductive sets that is x belongs to omega if and only if x is x belongs to omega if and only if x is x belongs to omega if and only if x belongs to every inductive set which is precisely when x belongs to the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,17:46,18:07,which is precisely when x belongs to the intersection of all inductive sets so the definition says that x belongs to so the definition says that x belongs to omega precisely when x belongs to every omega precisely when x belongs to every omega precisely when x belongs to every single inductive set now let us consider
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,18:07,18:25,single inductive set now let us consider single inductive set now let us consider some interesting properties of omega some interesting properties of omega some interesting properties of omega first of all omega is a subset of every first of all omega is a subset of every first of all omega is a subset of every inductive set that should be obvious
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,18:25,18:31,inductive set that should be obvious inductive set that should be obvious because in the previous slide we have because in the previous slide we have because in the previous slide we have just seen that if x belongs to omega just seen that if x belongs to omega just seen that if x belongs to omega then x belongs to every single of
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,18:31,18:41,then x belongs to every single of then x belongs to every single of inductive set therefore omega is a inductive set therefore omega is a inductive set therefore omega is a subset of every single inductive set subset of every single inductive set subset of every single inductive set that is the members of omega are members
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,18:41,19:01,that is the members of omega are members that is the members of omega are members of every single inductive set and then of every single inductive set and then of every single inductive set and then omega is inductive as well why should this be so this was because
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:01,19:16,why should this be so this was because fie belongs to a if is inductive for fie belongs to a if is inductive for fie belongs to a if is inductive for every a that is inductive if i belongs every a that is inductive if i belongs every a that is inductive if i belongs to a therefore i belongs to omega as
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:16,19:21,to a therefore i belongs to omega as to a therefore i belongs to omega as well because omega is the intersection well because omega is the intersection well because omega is the intersection of every single inductive set so if v of every single inductive set so if v
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:21,19:30,of every single inductive set so if v belongs to every single inductive set it belongs to every single inductive set it belongs to every single inductive set it should also belong to omega so that is should also belong to omega so that is should also belong to omega so that is the first requirement for omega to be
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:30,19:40,the first requirement for omega to be the first requirement for omega to be inductive it should contain the empty inductive it should contain the empty inductive it should contain the empty set so it indeed does contain the empty set so it indeed does contain the empty set so it indeed does contain the empty set now consider some x belonging to
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:40,19:58,set now consider some x belonging to set now consider some x belonging to omega then x belongs to every inductive omega then x belongs to every inductive omega then x belongs to every inductive set but then all inductive sets are closed but then all inductive sets are closed under the successor operator which means
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,19:58,20:06,under the successor operator which means under the successor operator which means x plus belongs to every inductive set in x plus belongs to every inductive set in x plus belongs to every inductive set in other words x plus belongs to the other words x plus belongs to the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:06,20:16,other words x plus belongs to the intersection of all inductive sets which intersection of all inductive sets which intersection of all inductive sets which is precisely what omega is which means x is precisely what omega is which means x is precisely what omega is which means x plus belongs to omega so what we have is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:16,20:23,plus belongs to omega so what we have is plus belongs to omega so what we have is this if x belongs to omega then x plus this if x belongs to omega then x plus this if x belongs to omega then x plus also belongs to omega which means omega
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:23,20:39,also belongs to omega which means omega also belongs to omega which means omega is closed under the successor operator that is the second requirement for omega that is the second requirement for omega to be inductive the first requirement is to be inductive the first requirement is to be inductive the first requirement is that omega should contain the empty set
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:39,20:45,that omega should contain the empty set that omega should contain the empty set the second requirement is it should be the second requirement is it should be the second requirement is it should be closed under the successor operator closed under the successor operator closed under the successor operator since we have established both we know
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:45,20:59,since we have established both we know since we have established both we know that omega is inductive so omega which that omega is inductive so omega which that omega is inductive so omega which is defined as the intersection of all is defined as the intersection of all is defined as the intersection of all inductive sets is itself an inductive
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,20:59,21:05,inductive sets is itself an inductive inductive sets is itself an inductive set and once again an inductive set is a set and once again an inductive set is a set and once again an inductive set is a set which contains an empty set and is set which contains an empty set and is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,21:05,21:31,set which contains an empty set and is closed under the successor operator suppose x is a subset of omega and suppose x is a subset of omega and suppose x is inductive but then omega is a subset of every but then omega is a subset of every inductive circle therefore omega is a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,21:31,21:37,inductive circle therefore omega is a inductive circle therefore omega is a subset of excess one but since x is a subset of excess one but since x is a subset of excess one but since x is a subset of omega this implies that omega subset of omega this implies that omega
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,21:37,21:44,subset of omega this implies that omega equal to x what it means is that if x is equal to x what it means is that if x is equal to x what it means is that if x is a subset of omega and x is inductive a subset of omega and x is inductive
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,21:44,21:56,a subset of omega and x is inductive then x has to be the same as omega or in then x has to be the same as omega or in then x has to be the same as omega or in other words no proper subset of omega is other words no proper subset of omega is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,21:56,22:07,other words no proper subset of omega is inductive so combine this with the inductive so combine this with the inductive so combine this with the definition of omega omega is the definition of omega omega is the definition of omega omega is the intersection of every inductive set and
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,22:07,22:13,intersection of every inductive set and intersection of every inductive set and omega is a subset of every inductive set omega is a subset of every inductive set omega is a subset of every inductive set and no proper subset of omega is and no proper subset of omega is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,22:13,22:31,and no proper subset of omega is inductive so in that sense omega is the inductive so in that sense omega is the inductive so in that sense omega is the smallest inductive set every inductive smallest inductive set every inductive smallest inductive set every inductive set is a superset of omega now using
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,22:31,22:40,set is a superset of omega now using set is a superset of omega now using this omega we can embed natural numbers this omega we can embed natural numbers this omega we can embed natural numbers in set theory so what we do is this we in set theory so what we do is this we
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,22:40,22:48,in set theory so what we do is this we define natural numbers in this manner we define natural numbers in this manner we define natural numbers in this manner we construct natural numbers in this manner construct natural numbers in this manner construct natural numbers in this manner we define as the empty set we define
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,22:48,23:22,we define as the empty set we define we define as the empty set we define as plus which is the successor of zero which is zero the successor of zero which is zero added to itself which is the successor of zero which which is the successor of zero which would be fight thats because this is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,23:22,23:32,would be fight thats because this is would be fight thats because this is phi union the singleton fight so one is phi union the singleton fight so one is phi union the singleton fight so one is the singleton containing fight and then the singleton containing fight and then
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,23:32,24:02,the singleton containing fight and then two is the successor of which would be phi union the singleton which contains phi union the singleton which contains the singleton fight this would be the set containing two elements one is the set containing two elements one is phi and the other is a single term
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:02,24:09,phi and the other is a single term phi and the other is a single term containing fighting this is what is containing fighting this is what is containing fighting this is what is defined as two and then the number three defined as two and then the number three
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:09,24:18,defined as two and then the number three is defined as the successor of two the is defined as the successor of two the is defined as the successor of two the number four is defined as the successor number four is defined as the successor number four is defined as the successor of three and so on so in this manner we
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:18,24:24,of three and so on so in this manner we of three and so on so in this manner we define all the natural numbers so you define all the natural numbers so you define all the natural numbers so you can readily verify that zero is a member can readily verify that zero is a member
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:24,24:31,can readily verify that zero is a member of one which is a member of two which is of one which is a member of two which is of one which is a member of two which is a member of three and so on not just a member of three and so on not just
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:31,24:38,a member of three and so on not just that zero is a subset of one which is a that zero is a subset of one which is a that zero is a subset of one which is a subset of two which is a subset of three subset of two which is a subset of three
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:38,24:54,subset of two which is a subset of three subsets of four and so on subsets of four and so on subsets of four and so on so both these changes of relations hold so we have in the sense defined omega as so we have in the sense defined omega as the set of all natural numbers omega is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,24:54,25:08,the set of all natural numbers omega is the set of all natural numbers omega is the set of all natural numbers that is the set of all natural numbers that is the set of all natural numbers that is because omega contains zero because omega contains zero because omega contains zero it contains the successor of which is
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,25:08,25:14,it contains the successor of which is it contains the successor of which is it contains the successor of which it contains the successor of which it contains the successor of which is and so on for every set it also is and so on for every set it also
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,25:14,25:21,is and so on for every set it also contains the successor of that set its contains the successor of that set its contains the successor of that set its closed under the successor operator so closed under the successor operator so closed under the successor operator so we define omega as the set of all
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,25:21,25:31,we define omega as the set of all we define omega as the set of all natural numbers and then you would natural numbers and then you would natural numbers and then you would recall pianos axioms that we saw in the recall pianos axioms that we saw in the
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,25:31,25:45,recall pianos axioms that we saw in the module on logic we define addition in module on logic we define addition in module on logic we define addition in this manner a plus is a and a plus the this manner a plus is a and a plus the this manner a plus is a and a plus the successor of b is the successor of a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,25:45,26:07,successor of b is the successor of a successor of b is the successor of a plus b the duplication has defined us a into the duplication has defined us a into is and a into the successor of b is a is and a into the successor of b is a
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:07,26:18,is and a into the successor of b is a into b plus a so multiplication is into b plus a so multiplication is into b plus a so multiplication is defined using addition and radition is defined using addition and radition is defined using addition and radition is defined using the successor function so
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:18,26:25,defined using the successor function so defined using the successor function so in this manner we can construct natural in this manner we can construct natural in this manner we can construct natural numbers and the two operations addition numbers and the two operations addition numbers and the two operations addition in multiplication you can verify that
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:25,26:34,in multiplication you can verify that in multiplication you can verify that once we define numbers in this manner once we define numbers in this manner once we define numbers in this manner then all of pianos axioms will be then all of pianos axioms will be then all of pianos axioms will be satisfied suppose we have a one variable
208.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:34,26:48,satisfied suppose we have a one variable satisfied suppose we have a one variable predicate alpha of n suppose we want to predicate alpha of n suppose we want to predicate alpha of n suppose we want to show that alpha of n is true for every n show that alpha of n is true for every n
